codigo_region;nombre_region;codigo_comuna;nombre_comuna;clasificacion;tramo_fonasa;sexo;beneficiarios
5;Valparaíso;5201;Isla de Pascua;Rural;C;Mujer;290
5;Valparaíso;5201;Isla de Pascua;Rural;D;Hombre;540
5;Valparaíso;5201;Isla de Pascua;Rural;D;Mujer;534
5;Valparaíso;5301;Los Andes;Urbana;A;Hombre;3094
5;Valparaíso;5301;Los Andes;Urbana;A;Mujer;4302
5;Valparaíso;5301;Los Andes;Urbana;B;Hombre;9546
5;Valparaíso;5301;Los Andes;Urbana;B;Indeterminado;1
5;Valparaíso;5301;Los Andes;Urbana;B;Mujer;13917
5;Valparaíso;5301;Los Andes;Urbana;C;Hombre;4907
5;Valparaíso;5301;Los Andes;Urbana;C;Mujer;5037
5;Valparaíso;5301;Los Andes;Urbana;D;Hombre;9509
5;Valparaíso;5301;Los Andes;Urbana;D;Mujer;6862
5;Valparaíso;5302;Calle Larga;Mixta;A;Hombre;971
5;Valparaíso;5302;Calle Larga;Mixta;A;Mujer;1456
5;Valparaíso;5302;Calle Larga;Mixta;B;Hombre;2413
5;Valparaíso;5302;Calle Larga;Mixta;B;Mujer;3285
5;Valparaíso;5302;Calle Larga;Mixta;C;Hombre;1204
5;Valparaíso;5302;Calle Larga;Mixta;C;Mujer;1137
5;Valparaíso;5302;Calle Larga;Mixta;D;Hombre;2266
5;Valparaíso;5302;Calle Larga;Mixta;D;Mujer;1660
5;Valparaíso;5303;Rinconada;Rural;A;Hombre;848
5;Valparaíso;5303;Rinconada;Rural;A;Mujer;1088
5;Valparaíso;5303;Rinconada;Rural;B;Hombre;2358
5;Valparaíso;5303;Rinconada;Rural;B;Mujer;2980
5;Valparaíso;5303;Rinconada;Rural;C;Hombre;856
5;Valparaíso;5303;Rinconada;Rural;C;Mujer;772
5;Valparaíso;5303;Rinconada;Rural;D;Hombre;1676
5;Valparaíso;5303;Rinconada;Rural;D;Mujer;1101
5;Valparaíso;5304;San Esteban;Mixta;A;Hombre;979
5;Valparaíso;5304;San Esteban;Mixta;A;Indeterminado;1
5;Valparaíso;5304;San Esteban;Mixta;A;Mujer;1407
5;Valparaíso;5304;San Esteban;Mixta;B;Hombre;3177
5;Valparaíso;5304;San Esteban;Mixta;B;Mujer;4177
5;Valparaíso;5304;San Esteban;Mixta;C;Hombre;1540
5;Valparaíso;5304;San Esteban;Mixta;C;Mujer;1462
5;Valparaíso;5304;San Esteban;Mixta;D;Hombre;2677
5;Valparaíso;5304;San Esteban;Mixta;D;Mujer;1738
5;Valparaíso;5401;La Ligua;Mixta;A;Hombre;3085
5;Valparaíso;5401;La Ligua;Mixta;A;Indeterminado;1
5;Valparaíso;5401;La Ligua;Mixta;A;Mujer;3936
5;Valparaíso;5401;La Ligua;Mixta;B;Hombre;7636
5;Valparaíso;5401;La Ligua;Mixta;B;Mujer;9530
5;Valparaíso;5401;La Ligua;Mixta;C;Hombre;3245
5;Valparaíso;5401;La Ligua;Mixta;C;Mujer;2624
5;Valparaíso;5401;La Ligua;Mixta;D;Hombre;4089
5;Valparaíso;5401;La Ligua;Mixta;D;Mujer;3007
5;Valparaíso;5402;Cabildo;Mixta;A;Hombre;950
5;Valparaíso;5402;Cabildo;Mixta;A;Mujer;1339
5;Valparaíso;5402;Cabildo;Mixta;B;Hombre;3081
5;Valparaíso;5402;Cabildo;Mixta;B;Mujer;3868
5;Valparaíso;5402;Cabildo;Mixta;C;Hombre;1672
5;Valparaíso;5402;Cabildo;Mixta;C;Mujer;1248
5;Valparaíso;5402;Cabildo;Mixta;D;Hombre;2295
5;Valparaíso;5402;Cabildo;Mixta;D;Mujer;1463
5;Valparaíso;5403;Papudo;Rural;A;Hombre;426
5;Valparaíso;5403;Papudo;Rural;A;Mujer;614
5;Valparaíso;5403;Papudo;Rural;B;Hombre;1270
5;Valparaíso;5403;Papudo;Rural;B;Mujer;1565
5;Valparaíso;5403;Papudo;Rural;C;Hombre;790
5;Valparaíso;5403;Papudo;Rural;C;Mujer;575
5;Valparaíso;5403;Papudo;Rural;D;Hombre;816
5;Valparaíso;5403;Papudo;Rural;D;Mujer;587
5;Valparaíso;5404;Petorca;Rural;A;Hombre;856
5;Valparaíso;5404;Petorca;Rural;A;Mujer;989
5;Valparaíso;5404;Petorca;Rural;B;Hombre;2156
5;Valparaíso;5404;Petorca;Rural;B;Mujer;2645
5;Valparaíso;5404;Petorca;Rural;C;Hombre;887
5;Valparaíso;5404;Petorca;Rural;C;Mujer;557
5;Valparaíso;5404;Petorca;Rural;D;Hombre;1432
5;Valparaíso;5404;Petorca;Rural;D;Mujer;842
5;Valparaíso;5405;Zapallar;Rural;A;Hombre;521
5;Valparaíso;5405;Zapallar;Rural;A;Mujer;711
5;Valparaíso;5405;Zapallar;Rural;B;Hombre;1819
5;Valparaíso;5405;Zapallar;Rural;B;Mujer;2283
5;Valparaíso;5405;Zapallar;Rural;C;Hombre;902
5;Valparaíso;5405;Zapallar;Rural;C;Mujer;827
5;Valparaíso;5405;Zapallar;Rural;D;Hombre;1245
5;Valparaíso;5405;Zapallar;Rural;D;Mujer;1021
5;Valparaíso;5501;Quillota;Urbana;A;Hombre;6280
5;Valparaíso;5501;Quillota;Urbana;A;Indeterminado;1
5;Valparaíso;5501;Quillota;Urbana;A;Mujer;9186
5;Valparaíso;5501;Quillota;Urbana;B;Hombre;17461
5;Valparaíso;5501;Quillota;Urbana;B;Mujer;23459
5;Valparaíso;5501;Quillota;Urbana;C;Hombre;7899
5;Valparaíso;5501;Quillota;Urbana;C;Mujer;7522
5;Valparaíso;5501;Quillota;Urbana;D;Hombre;12420
5;Valparaíso;5501;Quillota;Urbana;D;Mujer;9377
5;Valparaíso;5502;Calera;Urbana;A;Hombre;3209
5;Valparaíso;5502;Calera;Urbana;A;Mujer;4666
5;Valparaíso;5502;Calera;Urbana;B;Hombre;8164
5;Valparaíso;5502;Calera;Urbana;B;Indeterminado;1
5;Valparaíso;5502;Calera;Urbana;B;Mujer;11228
5;Valparaíso;5502;Calera;Urbana;C;Hombre;3953
5;Valparaíso;5502;Calera;Urbana;C;Indeterminado;1
5;Valparaíso;5502;Calera;Urbana;C;Mujer;3557
5;Valparaíso;5502;Calera;Urbana;D;Hombre;6436
5;Valparaíso;5502;Calera;Urbana;D;Mujer;4279
5;Valparaíso;5503;Hijuelas;Mixta;A;Hombre;1714
5;Valparaíso;5503;Hijuelas;Mixta;A;Mujer;2175
5;Valparaíso;5503;Hijuelas;Mixta;B;Hombre;3754
5;Valparaíso;5503;Hijuelas;Mixta;B;Indeterminado;1
5;Valparaíso;5503;Hijuelas;Mixta;B;Mujer;4519
5;Valparaíso;5503;Hijuelas;Mixta;C;Hombre;1743
5;Valparaíso;5503;Hijuelas;Mixta;C;Mujer;1553
5;Valparaíso;5503;Hijuelas;Mixta;D;Hombre;2728
5;Valparaíso;5503;Hijuelas;Mixta;D;Mujer;1833
5;Valparaíso;5504;La Cruz;Mixta;A;Hombre;1009
5;Valparaíso;5504;La Cruz;Mixta;A;Mujer;1508
5;Valparaíso;5504;La Cruz;Mixta;B;Hombre;3699
5;Valparaíso;5504;La Cruz;Mixta;B;Mujer;5481
5;Valparaíso;5504;La Cruz;Mixta;C;Hombre;1802
5;Valparaíso;5504;La Cruz;Mixta;C;Indeterminado;1
5;Valparaíso;5504;La Cruz;Mixta;C;Mujer;1848
5;Valparaíso;5504;La Cruz;Mixta;D;Hombre;3123
5;Valparaíso;5504;La Cruz;Mixta;D;Mujer;2680
5;Valparaíso;5506;Nogales;Rural;A;Hombre;1246
5;Valparaíso;5506;Nogales;Rural;A;Mujer;1838
5;Valparaíso;5506;Nogales;Rural;B;Hombre;3558
5;Valparaíso;5506;Nogales;Rural;B;Mujer;4925
5;Valparaíso;5506;Nogales;Rural;C;Hombre;1991
5;Valparaíso;5506;Nogales;Rural;C;Mujer;1755
5;Valparaíso;5506;Nogales;Rural;D;Hombre;3987
5;Valparaíso;5506;Nogales;Rural;D;Mujer;2509
5;Valparaíso;5601;San Antonio;Urbana;A;Hombre;7091
5;Valparaíso;5601;San Antonio;Urbana;A;Mujer;9030
5;Valparaíso;5601;San Antonio;Urbana;B;Hombre;16412
5;Valparaíso;5601;San Antonio;Urbana;B;Indeterminado;1
5;Valparaíso;5601;San Antonio;Urbana;B;Mujer;21885
5;Valparaíso;5601;San Antonio;Urbana;C;Hombre;7751
5;Valparaíso;5601;San Antonio;Urbana;C;Mujer;6639
5;Valparaíso;5601;San Antonio;Urbana;D;Hombre;12037
5;Valparaíso;5601;San Antonio;Urbana;D;Mujer;9540
5;Valparaíso;5602;Algarrobo;Mixta;A;Hombre;1211
5;Valparaíso;5602;Algarrobo;Mixta;A;Mujer;1415
5;Valparaíso;5602;Algarrobo;Mixta;B;Hombre;3210
5;Valparaíso;5602;Algarrobo;Mixta;B;Mujer;4515
5;Valparaíso;5602;Algarrobo;Mixta;C;Hombre;1460
5;Valparaíso;5602;Algarrobo;Mixta;C;Mujer;1274
5;Valparaíso;5602;Algarrobo;Mixta;D;Hombre;1747
5;Valparaíso;5602;Algarrobo;Mixta;D;Mujer;1526
5;Valparaíso;5603;Cartagena;Mixta;A;Hombre;3528
5;Valparaíso;5603;Cartagena;Mixta;A;Mujer;4704
5;Valparaíso;5603;Cartagena;Mixta;B;Hombre;5278
5;Valparaíso;5603;Cartagena;Mixta;B;Mujer;6315
5;Valparaíso;5603;Cartagena;Mixta;C;Hombre;2083
5;Valparaíso;5603;Cartagena;Mixta;C;Mujer;1726
5;Valparaíso;5603;Cartagena;Mixta;D;Hombre;2664
5;Valparaíso;5603;Cartagena;Mixta;D;Mujer;1885
5;Valparaíso;5604;El Quisco;Mixta;A;Hombre;1978
5;Valparaíso;5604;El Quisco;Mixta;A;Mujer;2260
5;Valparaíso;5604;El Quisco;Mixta;B;Hombre;3741
5;Valparaíso;5604;El Quisco;Mixta;B;Mujer;4988
5;Valparaíso;5604;El Quisco;Mixta;C;Hombre;1596
5;Valparaíso;5604;El Quisco;Mixta;C;Mujer;1326
5;Valparaíso;5604;El Quisco;Mixta;D;Hombre;1794
5;Valparaíso;5604;El Quisco;Mixta;D;Indeterminado;1
5;Valparaíso;5604;El Quisco;Mixta;D;Mujer;1502
5;Valparaíso;5605;El Tabo;Mixta;A;Hombre;1592
5;Valparaíso;5605;El Tabo;Mixta;A;Mujer;1922
5;Valparaíso;5605;El Tabo;Mixta;B;Hombre;3218
5;Valparaíso;5605;El Tabo;Mixta;B;Mujer;3983
5;Valparaíso;5605;El Tabo;Mixta;C;Hombre;1151
5;Valparaíso;5605;El Tabo;Mixta;C;Mujer;970
5;Valparaíso;5605;El Tabo;Mixta;D;Hombre;1460
5;Valparaíso;5605;El Tabo;Mixta;D;Mujer;1200
5;Valparaíso;5606;Santo Domingo;Rural;A;Hombre;572
5;Valparaíso;5606;Santo Domingo;Rural;A;Mujer;685
5;Valparaíso;5606;Santo Domingo;Rural;B;Hombre;2195
5;Valparaíso;5606;Santo Domingo;Rural;B;Mujer;2824
5;Valparaíso;5606;Santo Domingo;Rural;C;Hombre;1121
5;Valparaíso;5606;Santo Domingo;Rural;C;Mujer;1046
5;Valparaíso;5606;Santo Domingo;Rural;D;Hombre;1644
5;Valparaíso;5606;Santo Domingo;Rural;D;Mujer;1375
5;Valparaíso;5701;San Felipe;Urbana;A;Hombre;4429
5;Valparaíso;5701;San Felipe;Urbana;A;Indeterminado;2
5;Valparaíso;5701;San Felipe;Urbana;A;Mujer;5814
5;Valparaíso;5701;San Felipe;Urbana;B;Hombre;14403
5;Valparaíso;5701;San Felipe;Urbana;B;Indeterminado;1
5;Valparaíso;5701;San Felipe;Urbana;B;Mujer;18809
5;Valparaíso;5701;San Felipe;Urbana;C;Hombre;5858
5;Valparaíso;5701;San Felipe;Urbana;C;Mujer;5535
5;Valparaíso;5701;San Felipe;Urbana;D;Hombre;9395
5;Valparaíso;5701;San Felipe;Urbana;D;Mujer;6912
5;Valparaíso;5702;Catemu;Rural;A;Hombre;1116
5;Valparaíso;5702;Catemu;Rural;A;Mujer;1690
5;Valparaíso;5702;Catemu;Rural;B;Hombre;2809
5;Valparaíso;5702;Catemu;Rural;B;Mujer;3493
5;Valparaíso;5702;Catemu;Rural;C;Hombre;1118
5;Valparaíso;5702;Catemu;Rural;C;Mujer;1032
5;Valparaíso;5702;Catemu;Rural;D;Hombre;2342
5;Valparaíso;5702;Catemu;Rural;D;Mujer;1438
5;Valparaíso;5703;Llaillay;Mixta;A;Hombre;1637
5;Valparaíso;5703;Llaillay;Mixta;A;Mujer;2269
5;Valparaíso;5703;Llaillay;Mixta;B;Hombre;3819
5;Valparaíso;5703;Llaillay;Mixta;B;Mujer;4988
5;Valparaíso;5703;Llaillay;Mixta;C;Hombre;1676
5;Valparaíso;5703;Llaillay;Mixta;C;Mujer;1644
5;Valparaíso;5703;Llaillay;Mixta;D;Hombre;3321
5;Valparaíso;5703;Llaillay;Mixta;D;Mujer;2285
5;Valparaíso;5704;Panquehue;Rural;A;Hombre;383
5;Valparaíso;5704;Panquehue;Rural;A;Mujer;603
5;Valparaíso;5704;Panquehue;Rural;B;Hombre;1646
5;Valparaíso;5704;Panquehue;Rural;B;Mujer;2019
5;Valparaíso;5704;Panquehue;Rural;C;Hombre;751
5;Valparaíso;5704;Panquehue;Rural;C;Mujer;636
5;Valparaíso;5704;Panquehue;Rural;D;Hombre;1200
5;Valparaíso;5704;Panquehue;Rural;D;Mujer;711
5;Valparaíso;5705;Putaendo;Mixta;A;Hombre;1302
5;Valparaíso;5705;Putaendo;Mixta;A;Mujer;1625
5;Valparaíso;5705;Putaendo;Mixta;B;Hombre;3945
5;Valparaíso;5705;Putaendo;Mixta;B;Mujer;4700
5;Valparaíso;5705;Putaendo;Mixta;C;Hombre;1289
5;Valparaíso;5705;Putaendo;Mixta;C;Mujer;1074
5;Valparaíso;5705;Putaendo;Mixta;D;Hombre;1778
5;Valparaíso;5705;Putaendo;Mixta;D;Mujer;1373
5;Valparaíso;5706;Santa María;Mixta;A;Hombre;1031
5;Valparaíso;5706;Santa María;Mixta;A;Mujer;1326
5;Valparaíso;5706;Santa María;Mixta;B;Hombre;3413
5;Valparaíso;5706;Santa María;Mixta;B;Indeterminado;2
5;Valparaíso;5706;Santa María;Mixta;B;Mujer;4195
5;Valparaíso;5706;Santa María;Mixta;C;Hombre;1301
5;Valparaíso;5706;Santa María;Mixta;C;Mujer;1235
5;Valparaíso;5706;Santa María;Mixta;D;Hombre;1889
5;Valparaíso;5706;Santa María;Mixta;D;Mujer;1402
5;Valparaíso;5801;Quilpué;Urbana;A;Hombre;7658
5;Valparaíso;5801;Quilpué;Urbana;A;Indeterminado;3
5;Valparaíso;5801;Quilpué;Urbana;A;Mujer;11001
5;Valparaíso;5801;Quilpué;Urbana;B;Hombre;23705
5;Valparaíso;5801;Quilpué;Urbana;B;Indeterminado;1
5;Valparaíso;5801;Quilpué;Urbana;B;Mujer;34135
5;Valparaíso;5801;Quilpué;Urbana;C;Hombre;11865
5;Valparaíso;5801;Quilpué;Urbana;C;Mujer;11145
5;Valparaíso;5801;Quilpué;Urbana;D;Hombre;18449
5;Valparaíso;5801;Quilpué;Urbana;D;Mujer;15367
5;Valparaíso;5802;Limache;Mixta;A;Hombre;2164
5;Valparaíso;5802;Limache;Mixta;A;Mujer;2801
5;Valparaíso;5802;Limache;Mixta;B;Hombre;7254
5;Valparaíso;5802;Limache;Mixta;B;Mujer;9568
5;Valparaíso;5802;Limache;Mixta;C;Hombre;3197
5;Valparaíso;5802;Limache;Mixta;C;Mujer;2994
5;Valparaíso;5802;Limache;Mixta;D;Hombre;3835
5;Valparaíso;5802;Limache;Mixta;D;Mujer;3174
5;Valparaíso;5803;Olmué;Rural;A;Hombre;1311
5;Valparaíso;5803;Olmué;Rural;A;Mujer;1700
5;Valparaíso;5803;Olmué;Rural;B;Hombre;4132
5;Valparaíso;5803;Olmué;Rural;B;Mujer;5263
5;Valparaíso;5803;Olmué;Rural;C;Hombre;1634
5;Valparaíso;5803;Olmué;Rural;C;Mujer;1465
5;Valparaíso;5803;Olmué;Rural;D;Hombre;1970
5;Valparaíso;5803;Olmué;Rural;D;Mujer;1528
5;Valparaíso;5804;Villa Alemana;Urbana;A;Hombre;6529
5;Valparaíso;5804;Villa Alemana;Urbana;A;Mujer;9182
5;Valparaíso;5804;Villa Alemana;Urbana;B;Hombre;19915
5;Valparaíso;5804;Villa Alemana;Urbana;B;Mujer;29869
5;Valparaíso;5804;Villa Alemana;Urbana;C;Hombre;10003
5;Valparaíso;5804;Villa Alemana;Urbana;C;Mujer;9720
5;Valparaíso;5804;Villa Alemana;Urbana;D;Hombre;14953
5;Valparaíso;5804;Villa Alemana;Urbana;D;Mujer;12428
6;Libertador General Bernardo O'Higgins;6101;Rancagua;Urbana;A;Hombre;14979
6;Libertador General Bernardo O'Higgins;6101;Rancagua;Urbana;A;Indeterminado;6
6;Libertador General Bernardo O'Higgins;6101;Rancagua;Urbana;A;Mujer;19753
6;Libertador General Bernardo O'Higgins;6101;Rancagua;Urbana;B;Hombre;39420
6;Libertador General Bernardo O'Higgins;6101;Rancagua;Urbana;B;Indeterminado;2
6;Libertador General Bernardo O'Higgins;6101;Rancagua;Urbana;B;Mujer;56753
6;Libertador General Bernardo O'Higgins;6101;Rancagua;Urbana;C;Hombre;20043
6;Libertador General Bernardo O'Higgins;6101;Rancagua;Urbana;C;Indeterminado;1
6;Libertador General Bernardo O'Higgins;6101;Rancagua;Urbana;C;Mujer;19819
6;Libertador General Bernardo O'Higgins;6101;Rancagua;Urbana;D;Hombre;35457
6;Libertador General Bernardo O'Higgins;6101;Rancagua;Urbana;D;Indeterminado;2
6;Libertador General Bernardo O'Higgins;6101;Rancagua;Urbana;D;Mujer;26349
6;Libertador General Bernardo O'Higgins;6102;Codegua;Mixta;A;Hombre;948
6;Libertador General Bernardo O'Higgins;6102;Codegua;Mixta;A;Indeterminado;1
6;Libertador General Bernardo O'Higgins;6102;Codegua;Mixta;A;Mujer;1274
6;Libertador General Bernardo O'Higgins;6102;Codegua;Mixta;B;Hombre;3297
6;Libertador General Bernardo O'Higgins;6102;Codegua;Mixta;B;Mujer;4351
6;Libertador General Bernardo O'Higgins;6102;Codegua;Mixta;C;Hombre;1600
6;Libertador General Bernardo O'Higgins;6102;Codegua;Mixta;C;Mujer;1456
6;Libertador General Bernardo O'Higgins;6102;Codegua;Mixta;D;Hombre;2728
6;Libertador General Bernardo O'Higgins;6102;Codegua;Mixta;D;Mujer;1947
6;Libertador General Bernardo O'Higgins;6103;Coinco;Rural;A;Hombre;314
6;Libertador General Bernardo O'Higgins;6103;Coinco;Rural;A;Mujer;332
6;Libertador General Bernardo O'Higgins;6103;Coinco;Rural;B;Hombre;940
6;Libertador General Bernardo O'Higgins;6103;Coinco;Rural;B;Mujer;1066
6;Libertador General Bernardo O'Higgins;6103;Coinco;Rural;C;Hombre;288
6;Libertador General Bernardo O'Higgins;6103;Coinco;Rural;C;Mujer;250
6;Libertador General Bernardo O'Higgins;6103;Coinco;Rural;D;Hombre;514
6;Libertador General Bernardo O'Higgins;6103;Coinco;Rural;D;Mujer;372
6;Libertador General Bernardo O'Higgins;6104;Coltauco;Mixta;A;Hombre;1257
6;Libertador General Bernardo O'Higgins;6104;Coltauco;Mixta;A;Mujer;1588
6;Libertador General Bernardo O'Higgins;6104;Coltauco;Mixta;B;Hombre;4159
6;Libertador General Bernardo O'Higgins;6104;Coltauco;Mixta;B;Mujer;4911
6;Libertador General Bernardo O'Higgins;6104;Coltauco;Mixta;C;Hombre;1470
6;Libertador General Bernardo O'Higgins;6104;Coltauco;Mixta;C;Mujer;1385
6;Libertador General Bernardo O'Higgins;6104;Coltauco;Mixta;D;Hombre;2603
6;Libertador General Bernardo O'Higgins;6104;Coltauco;Mixta;D;Mujer;1818
6;Libertador General Bernardo O'Higgins;6105;Doñihue;Mixta;A;Hombre;1369
6;Libertador General Bernardo O'Higgins;6105;Doñihue;Mixta;A;Mujer;1963
6;Libertador General Bernardo O'Higgins;6105;Doñihue;Mixta;B;Hombre;4693
6;Libertador General Bernardo O'Higgins;6105;Doñihue;Mixta;B;Mujer;6262
6;Libertador General Bernardo O'Higgins;6105;Doñihue;Mixta;C;Hombre;2059
6;Libertador General Bernardo O'Higgins;6105;Doñihue;Mixta;C;Mujer;1807
6;Libertador General Bernardo O'Higgins;6105;Doñihue;Mixta;D;Hombre;3873
6;Libertador General Bernardo O'Higgins;6105;Doñihue;Mixta;D;Mujer;2671
6;Libertador General Bernardo O'Higgins;6106;Graneros;Mixta;A;Hombre;1191
6;Libertador General Bernardo O'Higgins;6106;Graneros;Mixta;A;Mujer;1520
6;Libertador General Bernardo O'Higgins;6106;Graneros;Mixta;B;Hombre;3749
6;Libertador General Bernardo O'Higgins;6106;Graneros;Mixta;B;Mujer;4153
6;Libertador General Bernardo O'Higgins;6106;Graneros;Mixta;C;Hombre;1580
6;Libertador General Bernardo O'Higgins;6106;Graneros;Mixta;C;Mujer;1397
6;Libertador General Bernardo O'Higgins;6106;Graneros;Mixta;D;Hombre;2948
6;Libertador General Bernardo O'Higgins;6106;Graneros;Mixta;D;Mujer;2019
6;Libertador General Bernardo O'Higgins;6107;Las Cabras;Rural;A;Hombre;2118
6;Libertador General Bernardo O'Higgins;6107;Las Cabras;Rural;A;Indeterminado;1
6;Libertador General Bernardo O'Higgins;6107;Las Cabras;Rural;A;Mujer;2642
6;Libertador General Bernardo O'Higgins;6107;Las Cabras;Rural;B;Hombre;6287
6;Libertador General Bernardo O'Higgins;6107;Las Cabras;Rural;B;Mujer;6859
6;Libertador General Bernardo O'Higgins;6107;Las Cabras;Rural;C;Hombre;2010
6;Libertador General Bernardo O'Higgins;6107;Las Cabras;Rural;C;Mujer;1705
6;Libertador General Bernardo O'Higgins;6107;Las Cabras;Rural;D;Hombre;3138
6;Libertador General Bernardo O'Higgins;6107;Las Cabras;Rural;D;Mujer;2285
6;Libertador General Bernardo O'Higgins;6108;Machalí;Urbana;A;Hombre;1890
6;Libertador General Bernardo O'Higgins;6108;Machalí;Urbana;A;Indeterminado;1
6;Libertador General Bernardo O'Higgins;6108;Machalí;Urbana;A;Mujer;2636
6;Libertador General Bernardo O'Higgins;6108;Machalí;Urbana;B;Hombre;5592
6;Libertador General Bernardo O'Higgins;6108;Machalí;Urbana;B;Mujer;8342
6;Libertador General Bernardo O'Higgins;6108;Machalí;Urbana;C;Hombre;2993
6;Libertador General Bernardo O'Higgins;6108;Machalí;Urbana;C;Indeterminado;1
6;Libertador General Bernardo O'Higgins;6108;Machalí;Urbana;C;Mujer;2884
6;Libertador General Bernardo O'Higgins;6108;Machalí;Urbana;D;Hombre;5817
6;Libertador General Bernardo O'Higgins;6108;Machalí;Urbana;D;Mujer;4262
6;Libertador General Bernardo O'Higgins;6109;Malloa;Rural;A;Hombre;1241
6;Libertador General Bernardo O'Higgins;6109;Malloa;Rural;A;Mujer;1391
6;Libertador General Bernardo O'Higgins;6109;Malloa;Rural;B;Hombre;3467
6;Libertador General Bernardo O'Higgins;6109;Malloa;Rural;B;Mujer;3888
6;Libertador General Bernardo O'Higgins;6109;Malloa;Rural;C;Hombre;1167
6;Libertador General Bernardo O'Higgins;6109;Malloa;Rural;C;Mujer;985
6;Libertador General Bernardo O'Higgins;6109;Malloa;Rural;D;Hombre;1525
6;Libertador General Bernardo O'Higgins;6109;Malloa;Rural;D;Mujer;1235
6;Libertador General Bernardo O'Higgins;6110;Mostazal;Mixta;A;Hombre;1546
6;Libertador General Bernardo O'Higgins;6110;Mostazal;Mixta;A;Mujer;2080
6;Libertador General Bernardo O'Higgins;6110;Mostazal;Mixta;B;Hombre;5120
6;Libertador General Bernardo O'Higgins;6110;Mostazal;Mixta;B;Mujer;6565
6;Libertador General Bernardo O'Higgins;6110;Mostazal;Mixta;C;Hombre;2453
6;Libertador General Bernardo O'Higgins;6110;Mostazal;Mixta;C;Mujer;2153
6;Libertador General Bernardo O'Higgins;6110;Mostazal;Mixta;D;Hombre;3815
6;Libertador General Bernardo O'Higgins;6110;Mostazal;Mixta;D;Mujer;2619
6;Libertador General Bernardo O'Higgins;6111;Olivar;Mixta;A;Hombre;906
6;Libertador General Bernardo O'Higgins;6111;Olivar;Mixta;A;Mujer;1101
6;Libertador General Bernardo O'Higgins;6111;Olivar;Mixta;B;Hombre;2747
6;Libertador General Bernardo O'Higgins;6111;Olivar;Mixta;B;Mujer;3457
6;Libertador General Bernardo O'Higgins;6111;Olivar;Mixta;C;Hombre;1254
6;Libertador General Bernardo O'Higgins;6111;Olivar;Mixta;C;Mujer;1043
6;Libertador General Bernardo O'Higgins;6111;Olivar;Mixta;D;Hombre;2112
6;Libertador General Bernardo O'Higgins;6111;Olivar;Mixta;D;Mujer;1251
6;Libertador General Bernardo O'Higgins;6112;Peumo;Mixta;A;Hombre;564
6;Libertador General Bernardo O'Higgins;6112;Peumo;Mixta;A;Mujer;811
6;Libertador General Bernardo O'Higgins;6112;Peumo;Mixta;B;Hombre;2537
6;Libertador General Bernardo O'Higgins;6112;Peumo;Mixta;B;Mujer;2922
6;Libertador General Bernardo O'Higgins;6112;Peumo;Mixta;C;Hombre;868
6;Libertador General Bernardo O'Higgins;6112;Peumo;Mixta;C;Mujer;819
6;Libertador General Bernardo O'Higgins;6112;Peumo;Mixta;D;Hombre;1752
6;Libertador General Bernardo O'Higgins;6112;Peumo;Mixta;D;Mujer;1114
6;Libertador General Bernardo O'Higgins;6113;Pichidegua;Rural;A;Hombre;1134
6;Libertador General Bernardo O'Higgins;6113;Pichidegua;Rural;A;Mujer;1496
6;Libertador General Bernardo O'Higgins;6113;Pichidegua;Rural;B;Hombre;4581
6;Libertador General Bernardo O'Higgins;6113;Pichidegua;Rural;B;Mujer;4979
6;Libertador General Bernardo O'Higgins;6113;Pichidegua;Rural;C;Hombre;1347
6;Libertador General Bernardo O'Higgins;6113;Pichidegua;Rural;C;Mujer;1167
6;Libertador General Bernardo O'Higgins;6113;Pichidegua;Rural;D;Hombre;2160
6;Libertador General Bernardo O'Higgins;6113;Pichidegua;Rural;D;Mujer;1538
6;Libertador General Bernardo O'Higgins;6114;Quinta de Tilcoco;Mixta;A;Hombre;1242
6;Libertador General Bernardo O'Higgins;6114;Quinta de Tilcoco;Mixta;A;Mujer;1484
6;Libertador General Bernardo O'Higgins;6114;Quinta de Tilcoco;Mixta;B;Hombre;3225
6;Libertador General Bernardo O'Higgins;6114;Quinta de Tilcoco;Mixta;B;Mujer;3636
6;Libertador General Bernardo O'Higgins;6114;Quinta de Tilcoco;Mixta;C;Hombre;1059
6;Libertador General Bernardo O'Higgins;6114;Quinta de Tilcoco;Mixta;C;Indeterminado;1
6;Libertador General Bernardo O'Higgins;6114;Quinta de Tilcoco;Mixta;C;Mujer;1018
6;Libertador General Bernardo O'Higgins;6114;Quinta de Tilcoco;Mixta;D;Hombre;1503
6;Libertador General Bernardo O'Higgins;6114;Quinta de Tilcoco;Mixta;D;Mujer;1169
6;Libertador General Bernardo O'Higgins;6115;Rengo;Urbana;A;Hombre;4752
6;Libertador General Bernardo O'Higgins;6115;Rengo;Urbana;A;Indeterminado;3
6;Libertador General Bernardo O'Higgins;6115;Rengo;Urbana;A;Mujer;6046
6;Libertador General Bernardo O'Higgins;6115;Rengo;Urbana;B;Hombre;12904
6;Libertador General Bernardo O'Higgins;6115;Rengo;Urbana;B;Mujer;15798
6;Libertador General Bernardo O'Higgins;6115;Rengo;Urbana;C;Hombre;5013
6;Libertador General Bernardo O'Higgins;6115;Rengo;Urbana;C;Mujer;4673
6;Libertador General Bernardo O'Higgins;6115;Rengo;Urbana;D;Hombre;8065
