codigo_region;nombre_region;codigo_comuna;nombre_comuna;clasificacion;tramo_fonasa;edad_tramo;sexo;beneficiarios
1;Tarapacá;1101;Iquique;Urbana;A;0 a 9 años;Hombre;4399
1;Tarapacá;1101;Iquique;Urbana;A;0 a 9 años;Indeterminado;4
1;Tarapacá;1101;Iquique;Urbana;A;0 a 9 años;Mujer;4177
1;Tarapacá;1101;Iquique;Urbana;A;10 a 19 años;Hombre;4629
1;Tarapacá;1101;Iquique;Urbana;A;10 a 19 años;Indeterminado;1
1;Tarapacá;1101;Iquique;Urbana;A;10 a 19 años;Mujer;4706
1;Tarapacá;1101;Iquique;Urbana;A;20 a 29 años;Hombre;1620
1;Tarapacá;1101;Iquique;Urbana;A;20 a 29 años;Indeterminado;2
1;Tarapacá;1101;Iquique;Urbana;A;20 a 29 años;Mujer;4292
1;Tarapacá;1101;Iquique;Urbana;A;30 a 39 años;Hombre;1327
1;Tarapacá;1101;Iquique;Urbana;A;30 a 39 años;Indeterminado;3
1;Tarapacá;1101;Iquique;Urbana;A;30 a 39 años;Mujer;4049
1;Tarapacá;1101;Iquique;Urbana;A;40 a 49 años;Hombre;1202
1;Tarapacá;1101;Iquique;Urbana;A;40 a 49 años;Indeterminado;1
1;Tarapacá;1101;Iquique;Urbana;A;40 a 49 años;Mujer;2753
1;Tarapacá;1101;Iquique;Urbana;A;50 a 59 años;Hombre;1255
1;Tarapacá;1101;Iquique;Urbana;A;50 a 59 años;Indeterminado;1
1;Tarapacá;1101;Iquique;Urbana;A;50 a 59 años;Mujer;1991
1;Tarapacá;1101;Iquique;Urbana;A;60 a 69 años;Hombre;892
1;Tarapacá;1101;Iquique;Urbana;A;60 a 69 años;Mujer;1013
1;Tarapacá;1101;Iquique;Urbana;A;70 a 79 años;Hombre;150
1;Tarapacá;1101;Iquique;Urbana;A;70 a 79 años;Mujer;215
1;Tarapacá;1101;Iquique;Urbana;A;80 a más años;Hombre;59
1;Tarapacá;1101;Iquique;Urbana;A;80 a más años;Mujer;65
1;Tarapacá;1101;Iquique;Urbana;A;Sin información;Hombre;7
1;Tarapacá;1101;Iquique;Urbana;A;Sin información;Mujer;7
1;Tarapacá;1101;Iquique;Urbana;B;0 a 9 años;Hombre;3338
1;Tarapacá;1101;Iquique;Urbana;B;0 a 9 años;Mujer;3235
1;Tarapacá;1101;Iquique;Urbana;B;10 a 19 años;Hombre;3673
1;Tarapacá;1101;Iquique;Urbana;B;10 a 19 años;Mujer;3425
1;Tarapacá;1101;Iquique;Urbana;B;20 a 29 años;Hombre;4706
1;Tarapacá;1101;Iquique;Urbana;B;20 a 29 años;Mujer;5842
1;Tarapacá;1101;Iquique;Urbana;B;30 a 39 años;Hombre;4218
1;Tarapacá;1101;Iquique;Urbana;B;30 a 39 años;Mujer;6247
1;Tarapacá;1101;Iquique;Urbana;B;40 a 49 años;Hombre;3444
1;Tarapacá;1101;Iquique;Urbana;B;40 a 49 años;Mujer;4727
1;Tarapacá;1101;Iquique;Urbana;B;50 a 59 años;Hombre;2978
1;Tarapacá;1101;Iquique;Urbana;B;50 a 59 años;Mujer;4029
1;Tarapacá;1101;Iquique;Urbana;B;60 a 69 años;Hombre;3549
1;Tarapacá;1101;Iquique;Urbana;B;60 a 69 años;Mujer;5550
1;Tarapacá;1101;Iquique;Urbana;B;70 a 79 años;Hombre;2564
1;Tarapacá;1101;Iquique;Urbana;B;70 a 79 años;Mujer;4331
1;Tarapacá;1101;Iquique;Urbana;B;80 a más años;Hombre;966
1;Tarapacá;1101;Iquique;Urbana;B;80 a más años;Mujer;2277
1;Tarapacá;1101;Iquique;Urbana;B;Sin información;Hombre;3
1;Tarapacá;1101;Iquique;Urbana;B;Sin información;Mujer;1
1;Tarapacá;1101;Iquique;Urbana;C;0 a 9 años;Hombre;1845
1;Tarapacá;1101;Iquique;Urbana;C;0 a 9 años;Mujer;1760
1;Tarapacá;1101;Iquique;Urbana;C;10 a 19 años;Hombre;2210
1;Tarapacá;1101;Iquique;Urbana;C;10 a 19 años;Mujer;2057
1;Tarapacá;1101;Iquique;Urbana;C;20 a 29 años;Hombre;3108
1;Tarapacá;1101;Iquique;Urbana;C;20 a 29 años;Mujer;2772
1;Tarapacá;1101;Iquique;Urbana;C;30 a 39 años;Hombre;3139
1;Tarapacá;1101;Iquique;Urbana;C;30 a 39 años;Mujer;3456
1;Tarapacá;1101;Iquique;Urbana;C;40 a 49 años;Hombre;2346
1;Tarapacá;1101;Iquique;Urbana;C;40 a 49 años;Mujer;2742
1;Tarapacá;1101;Iquique;Urbana;C;50 a 59 años;Hombre;1610
1;Tarapacá;1101;Iquique;Urbana;C;50 a 59 años;Mujer;1999
1;Tarapacá;1101;Iquique;Urbana;C;60 a 69 años;Hombre;1465
1;Tarapacá;1101;Iquique;Urbana;C;60 a 69 años;Mujer;1218
1;Tarapacá;1101;Iquique;Urbana;C;70 a 79 años;Hombre;771
1;Tarapacá;1101;Iquique;Urbana;C;70 a 79 años;Mujer;474
1;Tarapacá;1101;Iquique;Urbana;C;80 a más años;Hombre;247
1;Tarapacá;1101;Iquique;Urbana;C;80 a más años;Mujer;274
1;Tarapacá;1101;Iquique;Urbana;C;Sin información;Hombre;2
1;Tarapacá;1101;Iquique;Urbana;C;Sin información;Mujer;1
1;Tarapacá;1101;Iquique;Urbana;D;0 a 9 años;Hombre;2333
1;Tarapacá;1101;Iquique;Urbana;D;0 a 9 años;Mujer;2329
1;Tarapacá;1101;Iquique;Urbana;D;10 a 19 años;Hombre;2543
1;Tarapacá;1101;Iquique;Urbana;D;10 a 19 años;Mujer;2423
1;Tarapacá;1101;Iquique;Urbana;D;20 a 29 años;Hombre;4156
1;Tarapacá;1101;Iquique;Urbana;D;20 a 29 años;Mujer;2915
1;Tarapacá;1101;Iquique;Urbana;D;30 a 39 años;Hombre;6411
1;Tarapacá;1101;Iquique;Urbana;D;30 a 39 años;Indeterminado;1
1;Tarapacá;1101;Iquique;Urbana;D;30 a 39 años;Mujer;4491
1;Tarapacá;1101;Iquique;Urbana;D;40 a 49 años;Hombre;4796
1;Tarapacá;1101;Iquique;Urbana;D;40 a 49 años;Mujer;3549
1;Tarapacá;1101;Iquique;Urbana;D;50 a 59 años;Hombre;3579
1;Tarapacá;1101;Iquique;Urbana;D;50 a 59 años;Mujer;2567
1;Tarapacá;1101;Iquique;Urbana;D;60 a 69 años;Hombre;2351
1;Tarapacá;1101;Iquique;Urbana;D;60 a 69 años;Indeterminado;1
1;Tarapacá;1101;Iquique;Urbana;D;60 a 69 años;Mujer;1626
1;Tarapacá;1101;Iquique;Urbana;D;70 a 79 años;Hombre;1115
1;Tarapacá;1101;Iquique;Urbana;D;70 a 79 años;Mujer;595
1;Tarapacá;1101;Iquique;Urbana;D;80 a más años;Hombre;460
1;Tarapacá;1101;Iquique;Urbana;D;80 a más años;Mujer;394
1;Tarapacá;1107;Alto Hospicio;Urbana;A;0 a 9 años;Hombre;5546
1;Tarapacá;1107;Alto Hospicio;Urbana;A;0 a 9 años;Indeterminado;3
1;Tarapacá;1107;Alto Hospicio;Urbana;A;0 a 9 años;Mujer;5422
1;Tarapacá;1107;Alto Hospicio;Urbana;A;10 a 19 años;Hombre;5675
1;Tarapacá;1107;Alto Hospicio;Urbana;A;10 a 19 años;Indeterminado;1
1;Tarapacá;1107;Alto Hospicio;Urbana;A;10 a 19 años;Mujer;5665
1;Tarapacá;1107;Alto Hospicio;Urbana;A;20 a 29 años;Hombre;2572
1;Tarapacá;1107;Alto Hospicio;Urbana;A;20 a 29 años;Indeterminado;2
1;Tarapacá;1107;Alto Hospicio;Urbana;A;20 a 29 años;Mujer;4587
1;Tarapacá;1107;Alto Hospicio;Urbana;A;30 a 39 años;Hombre;2194
1;Tarapacá;1107;Alto Hospicio;Urbana;A;30 a 39 años;Mujer;4099
1;Tarapacá;1107;Alto Hospicio;Urbana;A;40 a 49 años;Hombre;1504
1;Tarapacá;1107;Alto Hospicio;Urbana;A;40 a 49 años;Indeterminado;1
1;Tarapacá;1107;Alto Hospicio;Urbana;A;40 a 49 años;Mujer;2814
1;Tarapacá;1107;Alto Hospicio;Urbana;A;50 a 59 años;Hombre;1145
1;Tarapacá;1107;Alto Hospicio;Urbana;A;50 a 59 años;Mujer;1952
1;Tarapacá;1107;Alto Hospicio;Urbana;A;60 a 69 años;Hombre;650
1;Tarapacá;1107;Alto Hospicio;Urbana;A;60 a 69 años;Mujer;868
1;Tarapacá;1107;Alto Hospicio;Urbana;A;70 a 79 años;Hombre;85
1;Tarapacá;1107;Alto Hospicio;Urbana;A;70 a 79 años;Mujer;133
1;Tarapacá;1107;Alto Hospicio;Urbana;A;80 a más años;Hombre;31
1;Tarapacá;1107;Alto Hospicio;Urbana;A;80 a más años;Mujer;42
1;Tarapacá;1107;Alto Hospicio;Urbana;A;Sin información;Hombre;6
1;Tarapacá;1107;Alto Hospicio;Urbana;A;Sin información;Mujer;3
1;Tarapacá;1107;Alto Hospicio;Urbana;B;0 a 9 años;Hombre;1932
1;Tarapacá;1107;Alto Hospicio;Urbana;B;0 a 9 años;Indeterminado;1
1;Tarapacá;1107;Alto Hospicio;Urbana;B;0 a 9 años;Mujer;1827
1;Tarapacá;1107;Alto Hospicio;Urbana;B;10 a 19 años;Hombre;1806
1;Tarapacá;1107;Alto Hospicio;Urbana;B;10 a 19 años;Mujer;1704
1;Tarapacá;1107;Alto Hospicio;Urbana;B;20 a 29 años;Hombre;3156
1;Tarapacá;1107;Alto Hospicio;Urbana;B;20 a 29 años;Mujer;3399
1;Tarapacá;1107;Alto Hospicio;Urbana;B;30 a 39 años;Hombre;2551
1;Tarapacá;1107;Alto Hospicio;Urbana;B;30 a 39 años;Mujer;2954
1;Tarapacá;1107;Alto Hospicio;Urbana;B;40 a 49 años;Hombre;1899
1;Tarapacá;1107;Alto Hospicio;Urbana;B;40 a 49 años;Mujer;2161
1;Tarapacá;1107;Alto Hospicio;Urbana;B;50 a 59 años;Hombre;1701
1;Tarapacá;1107;Alto Hospicio;Urbana;B;50 a 59 años;Mujer;1972
1;Tarapacá;1107;Alto Hospicio;Urbana;B;60 a 69 años;Hombre;1635
1;Tarapacá;1107;Alto Hospicio;Urbana;B;60 a 69 años;Mujer;2135
1;Tarapacá;1107;Alto Hospicio;Urbana;B;70 a 79 años;Hombre;959
1;Tarapacá;1107;Alto Hospicio;Urbana;B;70 a 79 años;Mujer;1443
1;Tarapacá;1107;Alto Hospicio;Urbana;B;80 a más años;Hombre;305
1;Tarapacá;1107;Alto Hospicio;Urbana;B;80 a más años;Mujer;566
1;Tarapacá;1107;Alto Hospicio;Urbana;B;Sin información;Hombre;3
1;Tarapacá;1107;Alto Hospicio;Urbana;B;Sin información;Mujer;1
1;Tarapacá;1107;Alto Hospicio;Urbana;C;0 a 9 años;Hombre;1000
1;Tarapacá;1107;Alto Hospicio;Urbana;C;0 a 9 años;Mujer;1050
1;Tarapacá;1107;Alto Hospicio;Urbana;C;10 a 19 años;Hombre;1185
1;Tarapacá;1107;Alto Hospicio;Urbana;C;10 a 19 años;Mujer;1107
1;Tarapacá;1107;Alto Hospicio;Urbana;C;20 a 29 años;Hombre;1892
1;Tarapacá;1107;Alto Hospicio;Urbana;C;20 a 29 años;Indeterminado;1
1;Tarapacá;1107;Alto Hospicio;Urbana;C;20 a 29 años;Mujer;1568
1;Tarapacá;1107;Alto Hospicio;Urbana;C;30 a 39 años;Hombre;1649
1;Tarapacá;1107;Alto Hospicio;Urbana;C;30 a 39 años;Mujer;1518
1;Tarapacá;1107;Alto Hospicio;Urbana;C;40 a 49 años;Hombre;1195
1;Tarapacá;1107;Alto Hospicio;Urbana;C;40 a 49 años;Mujer;1269
1;Tarapacá;1107;Alto Hospicio;Urbana;C;50 a 59 años;Hombre;947
1;Tarapacá;1107;Alto Hospicio;Urbana;C;50 a 59 años;Mujer;932
1;Tarapacá;1107;Alto Hospicio;Urbana;C;60 a 69 años;Hombre;683
1;Tarapacá;1107;Alto Hospicio;Urbana;C;60 a 69 años;Mujer;458
1;Tarapacá;1107;Alto Hospicio;Urbana;C;70 a 79 años;Hombre;254
1;Tarapacá;1107;Alto Hospicio;Urbana;C;70 a 79 años;Mujer;67
1;Tarapacá;1107;Alto Hospicio;Urbana;C;80 a más años;Hombre;54
1;Tarapacá;1107;Alto Hospicio;Urbana;C;80 a más años;Mujer;33
1;Tarapacá;1107;Alto Hospicio;Urbana;C;Sin información;Hombre;2
1;Tarapacá;1107;Alto Hospicio;Urbana;D;0 a 9 años;Hombre;1286
1;Tarapacá;1107;Alto Hospicio;Urbana;D;0 a 9 años;Mujer;1309
1;Tarapacá;1107;Alto Hospicio;Urbana;D;10 a 19 años;Hombre;1327
1;Tarapacá;1107;Alto Hospicio;Urbana;D;10 a 19 años;Mujer;1176
1;Tarapacá;1107;Alto Hospicio;Urbana;D;20 a 29 años;Hombre;2901
1;Tarapacá;1107;Alto Hospicio;Urbana;D;20 a 29 años;Mujer;1569
1;Tarapacá;1107;Alto Hospicio;Urbana;D;30 a 39 años;Hombre;3350
1;Tarapacá;1107;Alto Hospicio;Urbana;D;30 a 39 años;Mujer;1824
1;Tarapacá;1107;Alto Hospicio;Urbana;D;40 a 49 años;Hombre;2419
1;Tarapacá;1107;Alto Hospicio;Urbana;D;40 a 49 años;Mujer;1307
1;Tarapacá;1107;Alto Hospicio;Urbana;D;50 a 59 años;Hombre;2050
1;Tarapacá;1107;Alto Hospicio;Urbana;D;50 a 59 años;Mujer;1180
1;Tarapacá;1107;Alto Hospicio;Urbana;D;60 a 69 años;Hombre;967
1;Tarapacá;1107;Alto Hospicio;Urbana;D;60 a 69 años;Mujer;429
1;Tarapacá;1107;Alto Hospicio;Urbana;D;70 a 79 años;Hombre;202
1;Tarapacá;1107;Alto Hospicio;Urbana;D;70 a 79 años;Mujer;73
1;Tarapacá;1107;Alto Hospicio;Urbana;D;80 a más años;Hombre;49
1;Tarapacá;1107;Alto Hospicio;Urbana;D;80 a más años;Mujer;25
1;Tarapacá;1107;Alto Hospicio;Urbana;D;Sin información;Hombre;2
1;Tarapacá;1401;Pozo Almonte;Rural;A;0 a 9 años;Hombre;631
1;Tarapacá;1401;Pozo Almonte;Rural;A;0 a 9 años;Mujer;631
1;Tarapacá;1401;Pozo Almonte;Rural;A;10 a 19 años;Hombre;726
1;Tarapacá;1401;Pozo Almonte;Rural;A;10 a 19 años;Indeterminado;1
1;Tarapacá;1401;Pozo Almonte;Rural;A;10 a 19 años;Mujer;788
1;Tarapacá;1401;Pozo Almonte;Rural;A;20 a 29 años;Hombre;255
1;Tarapacá;1401;Pozo Almonte;Rural;A;20 a 29 años;Mujer;496
1;Tarapacá;1401;Pozo Almonte;Rural;A;30 a 39 años;Hombre;190
1;Tarapacá;1401;Pozo Almonte;Rural;A;30 a 39 años;Mujer;437
1;Tarapacá;1401;Pozo Almonte;Rural;A;40 a 49 años;Hombre;142
1;Tarapacá;1401;Pozo Almonte;Rural;A;40 a 49 años;Mujer;323
1;Tarapacá;1401;Pozo Almonte;Rural;A;50 a 59 años;Hombre;124
1;Tarapacá;1401;Pozo Almonte;Rural;A;50 a 59 años;Mujer;203
1;Tarapacá;1401;Pozo Almonte;Rural;A;60 a 69 años;Hombre;109
1;Tarapacá;1401;Pozo Almonte;Rural;A;60 a 69 años;Mujer;123
1;Tarapacá;1401;Pozo Almonte;Rural;A;70 a 79 años;Hombre;9
1;Tarapacá;1401;Pozo Almonte;Rural;A;70 a 79 años;Mujer;20
1;Tarapacá;1401;Pozo Almonte;Rural;A;80 a más años;Hombre;5
1;Tarapacá;1401;Pozo Almonte;Rural;A;80 a más años;Mujer;2
1;Tarapacá;1401;Pozo Almonte;Rural;B;0 a 9 años;Hombre;245
1;Tarapacá;1401;Pozo Almonte;Rural;B;0 a 9 años;Mujer;262
1;Tarapacá;1401;Pozo Almonte;Rural;B;10 a 19 años;Hombre;289
1;Tarapacá;1401;Pozo Almonte;Rural;B;10 a 19 años;Mujer;232
1;Tarapacá;1401;Pozo Almonte;Rural;B;20 a 29 años;Hombre;434
1;Tarapacá;1401;Pozo Almonte;Rural;B;20 a 29 años;Mujer;448
1;Tarapacá;1401;Pozo Almonte;Rural;B;30 a 39 años;Hombre;322
1;Tarapacá;1401;Pozo Almonte;Rural;B;30 a 39 años;Mujer;413
1;Tarapacá;1401;Pozo Almonte;Rural;B;40 a 49 años;Hombre;264
1;Tarapacá;1401;Pozo Almonte;Rural;B;40 a 49 años;Mujer;337
1;Tarapacá;1401;Pozo Almonte;Rural;B;50 a 59 años;Hombre;250
1;Tarapacá;1401;Pozo Almonte;Rural;B;50 a 59 años;Mujer;274
1;Tarapacá;1401;Pozo Almonte;Rural;B;60 a 69 años;Hombre;303
1;Tarapacá;1401;Pozo Almonte;Rural;B;60 a 69 años;Mujer;378
1;Tarapacá;1401;Pozo Almonte;Rural;B;70 a 79 años;Hombre;239
1;Tarapacá;1401;Pozo Almonte;Rural;B;70 a 79 años;Mujer;276
1;Tarapacá;1401;Pozo Almonte;Rural;B;80 a más años;Hombre;102
1;Tarapacá;1401;Pozo Almonte;Rural;B;80 a más años;Mujer;138
1;Tarapacá;1401;Pozo Almonte;Rural;C;0 a 9 años;Hombre;192
1;Tarapacá;1401;Pozo Almonte;Rural;C;0 a 9 años;Mujer;182
1;Tarapacá;1401;Pozo Almonte;Rural;C;10 a 19 años;Hombre;228
1;Tarapacá;1401;Pozo Almonte;Rural;C;10 a 19 años;Mujer;197
1;Tarapacá;1401;Pozo Almonte;Rural;C;20 a 29 años;Hombre;302
1;Tarapacá;1401;Pozo Almonte;Rural;C;20 a 29 años;Mujer;264
1;Tarapacá;1401;Pozo Almonte;Rural;C;30 a 39 años;Hombre;241
1;Tarapacá;1401;Pozo Almonte;Rural;C;30 a 39 años;Mujer;248
1;Tarapacá;1401;Pozo Almonte;Rural;C;40 a 49 años;Hombre;209
1;Tarapacá;1401;Pozo Almonte;Rural;C;40 a 49 años;Mujer;190
1;Tarapacá;1401;Pozo Almonte;Rural;C;50 a 59 años;Hombre;154
1;Tarapacá;1401;Pozo Almonte;Rural;C;50 a 59 años;Mujer;125
1;Tarapacá;1401;Pozo Almonte;Rural;C;60 a 69 años;Hombre;124
1;Tarapacá;1401;Pozo Almonte;Rural;C;60 a 69 años;Mujer;64
1;Tarapacá;1401;Pozo Almonte;Rural;C;70 a 79 años;Hombre;72
1;Tarapacá;1401;Pozo Almonte;Rural;C;70 a 79 años;Mujer;31
1;Tarapacá;1401;Pozo Almonte;Rural;C;80 a más años;Hombre;24
1;Tarapacá;1401;Pozo Almonte;Rural;C;80 a más años;Mujer;5
1;Tarapacá;1401;Pozo Almonte;Rural;D;0 a 9 años;Hombre;220
1;Tarapacá;1401;Pozo Almonte;Rural;D;0 a 9 años;Mujer;223
1;Tarapacá;1401;Pozo Almonte;Rural;D;10 a 19 años;Hombre;193
1;Tarapacá;1401;Pozo Almonte;Rural;D;10 a 19 años;Mujer;172
1;Tarapacá;1401;Pozo Almonte;Rural;D;20 a 29 años;Hombre;555
1;Tarapacá;1401;Pozo Almonte;Rural;D;20 a 29 años;Mujer;262
1;Tarapacá;1401;Pozo Almonte;Rural;D;30 a 39 años;Hombre;588
1;Tarapacá;1401;Pozo Almonte;Rural;D;30 a 39 años;Mujer;291
1;Tarapacá;1401;Pozo Almonte;Rural;D;40 a 49 años;Hombre;424
1;Tarapacá;1401;Pozo Almonte;Rural;D;40 a 49 años;Mujer;228
1;Tarapacá;1401;Pozo Almonte;Rural;D;50 a 59 años;Hombre;331
1;Tarapacá;1401;Pozo Almonte;Rural;D;50 a 59 años;Mujer;169
1;Tarapacá;1401;Pozo Almonte;Rural;D;60 a 69 años;Hombre;249
1;Tarapacá;1401;Pozo Almonte;Rural;D;60 a 69 años;Mujer;98
1;Tarapacá;1401;Pozo Almonte;Rural;D;70 a 79 años;Hombre;82
1;Tarapacá;1401;Pozo Almonte;Rural;D;70 a 79 años;Mujer;22
1;Tarapacá;1401;Pozo Almonte;Rural;D;80 a más años;Hombre;20
1;Tarapacá;1401;Pozo Almonte;Rural;D;80 a más años;Mujer;10
1;Tarapacá;1402;Camiña;Rural;A;0 a 9 años;Hombre;83
1;Tarapacá;1402;Camiña;Rural;A;0 a 9 años;Mujer;88
1;Tarapacá;1402;Camiña;Rural;A;10 a 19 años;Hombre;70
1;Tarapacá;1402;Camiña;Rural;A;10 a 19 años;Mujer;80
1;Tarapacá;1402;Camiña;Rural;A;20 a 29 años;Hombre;25
1;Tarapacá;1402;Camiña;Rural;A;20 a 29 años;Mujer;49
1;Tarapacá;1402;Camiña;Rural;A;30 a 39 años;Hombre;19
1;Tarapacá;1402;Camiña;Rural;A;30 a 39 años;Mujer;43
1;Tarapacá;1402;Camiña;Rural;A;40 a 49 años;Hombre;16
1;Tarapacá;1402;Camiña;Rural;A;40 a 49 años;Mujer;27
1;Tarapacá;1402;Camiña;Rural;A;50 a 59 años;Hombre;17
1;Tarapacá;1402;Camiña;Rural;A;50 a 59 años;Mujer;27
1;Tarapacá;1402;Camiña;Rural;A;60 a 69 años;Hombre;12
1;Tarapacá;1402;Camiña;Rural;A;60 a 69 años;Mujer;14
1;Tarapacá;1402;Camiña;Rural;A;70 a 79 años;Hombre;4
1;Tarapacá;1402;Camiña;Rural;A;70 a 79 años;Mujer;3
1;Tarapacá;1402;Camiña;Rural;A;80 a más años;Mujer;1
1;Tarapacá;1402;Camiña;Rural;B;0 a 9 años;Hombre;14
1;Tarapacá;1402;Camiña;Rural;B;0 a 9 años;Mujer;12
1;Tarapacá;1402;Camiña;Rural;B;10 a 19 años;Hombre;8
1;Tarapacá;1402;Camiña;Rural;B;10 a 19 años;Mujer;5
1;Tarapacá;1402;Camiña;Rural;B;20 a 29 años;Hombre;18
1;Tarapacá;1402;Camiña;Rural;B;20 a 29 años;Mujer;28
1;Tarapacá;1402;Camiña;Rural;B;30 a 39 años;Hombre;21
1;Tarapacá;1402;Camiña;Rural;B;30 a 39 años;Mujer;10
1;Tarapacá;1402;Camiña;Rural;B;40 a 49 años;Hombre;24
1;Tarapacá;1402;Camiña;Rural;B;40 a 49 años;Mujer;9
1;Tarapacá;1402;Camiña;Rural;B;50 a 59 años;Hombre;13
1;Tarapacá;1402;Camiña;Rural;B;50 a 59 años;Mujer;18
1;Tarapacá;1402;Camiña;Rural;B;60 a 69 años;Hombre;17
1;Tarapacá;1402;Camiña;Rural;B;60 a 69 años;Mujer;17
1;Tarapacá;1402;Camiña;Rural;B;70 a 79 años;Hombre;26
1;Tarapacá;1402;Camiña;Rural;B;70 a 79 años;Mujer;28
1;Tarapacá;1402;Camiña;Rural;B;80 a más años;Hombre;18
1;Tarapacá;1402;Camiña;Rural;B;80 a más años;Mujer;16
1;Tarapacá;1402;Camiña;Rural;C;0 a 9 años;Hombre;10
1;Tarapacá;1402;Camiña;Rural;C;0 a 9 años;Mujer;1
1;Tarapacá;1402;Camiña;Rural;C;10 a 19 años;Hombre;6
1;Tarapacá;1402;Camiña;Rural;C;10 a 19 años;Mujer;6
1;Tarapacá;1402;Camiña;Rural;C;20 a 29 años;Hombre;17
1;Tarapacá;1402;Camiña;Rural;C;20 a 29 años;Mujer;9
1;Tarapacá;1402;Camiña;Rural;C;30 a 39 años;Hombre;11
1;Tarapacá;1402;Camiña;Rural;C;30 a 39 años;Mujer;7
1;Tarapacá;1402;Camiña;Rural;C;40 a 49 años;Hombre;3
1;Tarapacá;1402;Camiña;Rural;C;40 a 49 años;Mujer;5
1;Tarapacá;1402;Camiña;Rural;C;50 a 59 años;Hombre;3
1;Tarapacá;1402;Camiña;Rural;C;50 a 59 años;Mujer;4
1;Tarapacá;1402;Camiña;Rural;C;60 a 69 años;Hombre;5
1;Tarapacá;1402;Camiña;Rural;C;60 a 69 años;Mujer;3
1;Tarapacá;1402;Camiña;Rural;C;70 a 79 años;Hombre;1
1;Tarapacá;1402;Camiña;Rural;C;80 a más años;Hombre;1
1;Tarapacá;1402;Camiña;Rural;D;0 a 9 años;Hombre;4
1;Tarapacá;1402;Camiña;Rural;D;0 a 9 años;Mujer;5
1;Tarapacá;1402;Camiña;Rural;D;10 a 19 años;Hombre;3
1;Tarapacá;1402;Camiña;Rural;D;10 a 19 años;Mujer;7
1;Tarapacá;1402;Camiña;Rural;D;20 a 29 años;Hombre;14
1;Tarapacá;1402;Camiña;Rural;D;20 a 29 años;Mujer;22
1;Tarapacá;1402;Camiña;Rural;D;30 a 39 años;Hombre;11
1;Tarapacá;1402;Camiña;Rural;D;30 a 39 años;Mujer;7
1;Tarapacá;1402;Camiña;Rural;D;40 a 49 años;Hombre;11
1;Tarapacá;1402;Camiña;Rural;D;40 a 49 años;Mujer;14
1;Tarapacá;1402;Camiña;Rural;D;50 a 59 años;Hombre;8
1;Tarapacá;1402;Camiña;Rural;D;50 a 59 años;Mujer;5
1;Tarapacá;1402;Camiña;Rural;D;60 a 69 años;Hombre;5
1;Tarapacá;1402;Camiña;Rural;D;60 a 69 años;Mujer;5
1;Tarapacá;1402;Camiña;Rural;D;70 a 79 años;Hombre;2
1;Tarapacá;1403;Colchane;Rural;A;0 a 9 años;Hombre;83
1;Tarapacá;1403;Colchane;Rural;A;0 a 9 años;Mujer;85
1;Tarapacá;1403;Colchane;Rural;A;10 a 19 años;Hombre;69
1;Tarapacá;1403;Colchane;Rural;A;10 a 19 años;Mujer;79
1;Tarapacá;1403;Colchane;Rural;A;20 a 29 años;Hombre;22
1;Tarapacá;1403;Colchane;Rural;A;20 a 29 años;Mujer;40
1;Tarapacá;1403;Colchane;Rural;A;30 a 39 años;Hombre;13
1;Tarapacá;1403;Colchane;Rural;A;30 a 39 años;Mujer;37
1;Tarapacá;1403;Colchane;Rural;A;40 a 49 años;Hombre;9
1;Tarapacá;1403;Colchane;Rural;A;40 a 49 años;Mujer;34
1;Tarapacá;1403;Colchane;Rural;A;50 a 59 años;Hombre;12
1;Tarapacá;1403;Colchane;Rural;A;50 a 59 años;Mujer;23
1;Tarapacá;1403;Colchane;Rural;A;60 a 69 años;Hombre;11
1;Tarapacá;1403;Colchane;Rural;A;60 a 69 años;Mujer;23
1;Tarapacá;1403;Colchane;Rural;A;70 a 79 años;Hombre;2
1;Tarapacá;1403;Colchane;Rural;A;70 a 79 años;Mujer;6
1;Tarapacá;1403;Colchane;Rural;A;80 a más años;Hombre;1
1;Tarapacá;1403;Colchane;Rural;A;80 a más años;Mujer;1
1;Tarapacá;1403;Colchane;Rural;B;0 a 9 años;Hombre;12
1;Tarapacá;1403;Colchane;Rural;B;0 a 9 años;Mujer;15
1;Tarapacá;1403;Colchane;Rural;B;10 a 19 años;Hombre;7
1;Tarapacá;1403;Colchane;Rural;B;10 a 19 años;Mujer;6
1;Tarapacá;1403;Colchane;Rural;B;20 a 29 años;Hombre;19
1;Tarapacá;1403;Colchane;Rural;B;20 a 29 años;Mujer;17
1;Tarapacá;1403;Colchane;Rural;B;30 a 39 años;Hombre;12
1;Tarapacá;1403;Colchane;Rural;B;30 a 39 años;Mujer;15
1;Tarapacá;1403;Colchane;Rural;B;40 a 49 años;Hombre;12
1;Tarapacá;1403;Colchane;Rural;B;40 a 49 años;Mujer;9
1;Tarapacá;1403;Colchane;Rural;B;50 a 59 años;Hombre;13
1;Tarapacá;1403;Colchane;Rural;B;50 a 59 años;Mujer;16
1;Tarapacá;1403;Colchane;Rural;B;60 a 69 años;Hombre;21
1;Tarapacá;1403;Colchane;Rural;B;60 a 69 años;Mujer;15
1;Tarapacá;1403;Colchane;Rural;B;70 a 79 años;Hombre;46
1;Tarapacá;1403;Colchane;Rural;B;70 a 79 años;Mujer;39
1;Tarapacá;1403;Colchane;Rural;B;80 a más años;Hombre;25
